Time	"Time Code"	"Country Name"	"Country Code"	"CO2 emissions (kg per 2011 PPP $ of GDP) [EN.ATM.CO2E.PP.GD.KD]"	"Access to electricity (% of population) [EG.ELC.ACCS.ZS]"	"Electricity production from oil, gas and coal sources (% of total) [EG.ELC.FOSL.ZS]"	"GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG]"	"Industry (including construction), value added per worker (constant 2010 US$) [NV.IND.EMPL.KD]"	"Agriculture, forestry, and fishing, value added per worker (constant 2010 US$) [NV.AGR.EMPL.KD]"	"International tourism, receipts (% of total exports) [ST.INT.RCPT.XP.ZS]"	"Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS]"	"Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS]"	"Urban population (% of total population) [SP.URB.TOTL.IN.ZS]"	"Population, total [SP.POP.TOTL]"	"Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]"	"Forest area (% of land area) [AG.LND.FRST.ZS]"
2014	"YR2014"	"Hungary"	"HUN"	"0.176532293728659"	"100"	"35.4858464888405"	"4.50579133459466"	"26793.8157604524"	"24494.07996426"	"6.08797457089265"	"87.6748895389263"	"81.2936295461152"	"70.227"	"9866468"	"12.8"	"22.8034894768999"
2014	"YR2014"	"Iceland"	"ISL"	"0.141663896042024"	"100"	"0.016553550736633"	"0.950932857655289"	"99358.8654863222"	"106279.711592543"	"15.0313990648243"	"51.5209256023028"	"45.4727250304354"	"93.667"	"327386"	"6.3"	"0.477805501505026"
2014	"YR2014"	"India"	"IND"	"0.321254386847079"	"83.6201095581055"	"80.8961553148301"	"6.18673198340534"	"5364.85637905277"	"1505.80070179943"	"4.27444906724364"	"22.9679630081172"	"25.9542227389497"	"32.384"	"1295604184"	"7.212"	"23.7131167407734"
2014	"YR2014"	"Indonesia"	"IDN"	"0.181880148593888"	"97.01"	"88.517000473942"	"3.63914313049432"	"15542.1337368504"	"3062.3749433387"	"5.81771624956107"	"23.6659845969365"	"24.4141909885858"	"52.635"	"255129004"	"6.437"	"50.6159841670485"
2014	"YR2014"	"Iran, Islamic Rep."	"IRN"	"0.489418729137927"	"100"	"93.1761158592763"	"3.27496229690991"	"24336.1119903256"	"9709.53481041661"	""	"23.1408614562004"	"21.4635588513507"	"72.83"	"77465753"	"4.795"	"6.56449106605639"
2014	"YR2014"	"Iraq"	"IRQ"	"0.324283293056626"	"99.7800903320313"	"57.5212489670641"	"-2.97222802043903"	"53280.9108995294"	"5207.43609421197"	"2.81509312629358"	"41.3384502923977"	"36.9489035087719"	"69.758"	"34411951"	"5.057"	"1.90036114959972"
2014	"YR2014"	"Ireland"	"IRL"	"0.150373972952163"	"100"	"65.2937073775573"	"7.76603048039073"	"161352.529301543"	"23934.4868769395"	"3.88897856485651"	"110.025496775393"	"91.9648488455117"	"62.34"	"4657740"	"6.3"	"10.8628251829797"
2014	"YR2014"	"Isle of Man"	"IMN"	""	"100"	""	"5.61374089689524"	""	""	""	""	""	"52.162"	"83488"	""	"6.070175505521"
2014	"YR2014"	"Israel"	"ISR"	"0.246285016343129"	"100"	"98.4213901632875"	"1.92254976224176"	"83231.7450622813"	"90240.4212176852"	"6.55742924892061"	"32.4077605533544"	"30.5392922915841"	"92.104"	"8215700"	"5.2"	"7.52310550146756"
2014	"YR2014"	"Italy"	"ITA"	"0.155272816468802"	"100"	"55.4890765004531"	"-0.800672819201736"	"71921.1544262375"	"45776.5551637315"	"7.21564713488937"	"29.3065130489857"	"26.4532559325679"	"69.272"	"60789140"	"9.8"	"31.4244924026399"
2014	"YR2014"	"Jamaica"	"JAM"	"0.321916571676123"	"96.4445571899414"	"90.2036857419981"	"0.112839128760342"	"13150.0645415889"	"3460.9350216967"	"51.2404025399666"	"31.2577468835718"	"53.4917162261821"	"54.584"	"2875136"	"7.497"	"30.9861483446229"
2014	"YR2014"	"Japan"	"JPN"	"0.255473793138532"	"100"	"82.7927298114346"	"0.507999337360147"	"99680.5986480934"	"26393.4910118343"	"2.40911203154826"	"17.540301551347"	"20.0054682452576"	"91.304"	"127276000"	"10.1"	"68.4649978312898"
2014	"YR2014"	"Jordan"	"JOR"	"0.347613133534182"	"99.9874420166016"	"99.6377607025247"	"-1.52251020104582"	"17408.5649085095"	"15265.7165883653"	"35.542834332786"	"43.0607859989062"	"69.2999453082272"	"90"	"8920049"	"3.806"	"1.09822031989187"
2014	"YR2014"	"Kazakhstan"	"KAZ"	"0.608935609311641"	"99.9785308837891"	"92.1222446415655"	"2.67671489682115"	"38634.7928884349"	"4171.33553983726"	"1.97617944469396"	"39.3417580907293"	"25.6302765606214"	"57.118"	"17288285"	"7.65"	"1.22569174352706"
2014	"YR2014"	"Kenya"	"KEN"	"0.112749674326083"	"36"	"18.5137178656297"	"2.69478834788987"	"7849.04777069813"	"1214.70888843352"	"15.5205724937092"	"18.296981382284"	"33.0013241291819"	"25.221"	"46699981"	"6.161"	"7.68949626162939"
2014	"YR2014"	"Kiribati"	"KIR"	"0.314021425831526"	"83.9039535522461"	""	"-2.06039502642585"	""	""	"13.260220813564"	"10.7843481488541"	"91.6418793858439"	"50.773"	"109391"	"6.68"	"14.9999995290498"
